StockCode,Description,TotalQuantity,AvgQuantity,StdQuantity,FirstSale,LastSale,DaysActive,DailyTurnover
23302,Kneeling Mat Housework  Design,1481,7.67,23.12,2011-05-15 15:31:00,2011-12-09 09:07:00,207,7.15
23303,Set 4 Picnic Cutlery Fondant,65,10.83,7.6,2011-10-26 13:22:00,2011-12-05 10:14:00,39,1.67
23304,Set 4 Picnic Cutlery Cherry,71,7.89,4.73,2011-10-30 11:25:00,2011-12-06 12:09:00,37,1.92
23305,Set 4 Picnic Cutlery Blueberry,82,9.11,7.13,2011-10-23 15:27:00,2011-12-06 12:09:00,43,1.91
23306,Set Of 36 Doilies Pantry Design,2692,12.76,21.81,2011-06-05 11:29:00,2011-12-04 12:32:00,182,14.79
23307,Set Of 60 Pantry Design Cake Cases,11675,22.07,47.87,2011-06-03 12:17:00,2011-12-08 15:31:00,188,62.1
23308,Set Of 60 Vintage Leaf Cake Cases,5967,18.82,41.12,2011-06-05 14:06:00,2011-12-08 16:29:00,186,32.08
23309,Set Of 60 I Love London Cake Cases,7727,24.53,60.75,2011-06-02 15:13:00,2011-12-08 15:31:00,189,40.88
23310,Bubblegum Ring Assorted,11891,55.57,63.64,2011-06-09 12:30:00,2011-12-08 18:15:00,182,65.34
23311,Vintage Christmas Stocking,2199,7.74,6.22,2011-07-14 13:28:00,2011-12-07 13:53:00,146,15.06
23312,Vintage Christmas Gift Sack,1365,6.89,12.67,2011-07-17 13:25:00,2011-12-07 10:12:00,142,9.61
23313,Vintage Christmas Bunting,2755,7.43,13.55,2011-07-12 15:15:00,2011-12-09 12:19:00,149,18.49
23314,Vintage Christmas Tablecloth,393,3.71,9.67,2011-07-15 10:44:00,2011-12-08 16:38:00,146,2.69
23315,Ivory Refectory Clock,202,2.66,3.33,2011-06-23 18:44:00,2011-12-06 12:59:00,165,1.22
23316,Red Refectory Clock,236,2.46,2.46,2011-06-23 18:44:00,2011-12-08 15:31:00,167,1.41
23317,Blue Refectory Clock,162,2.28,2.04,2011-06-26 13:46:00,2011-12-09 12:00:00,165,0.98
23318,Box Of 6 Mini Vintage Crackers,3647,10.82,20.33,2011-07-07 12:38:00,2011-12-09 12:19:00,154,23.68
23319,Box Of 6 Mini 50'S Crackers,3539,9.29,17.82,2011-07-07 12:38:00,2011-12-09 12:19:00,154,22.98
23320,Giant 50'S Christmas Cracker,2635,8.21,8.98,2011-07-05 12:47:00,2011-12-09 11:34:00,156,16.89
23321,Small White Heart Of Wicker,4283,7.08,9.21,2011-06-09 12:21:00,2011-12-08 13:47:00,182,23.53
23322,Large White Heart Of Wicker,2908,5.51,9.47,2011-06-12 12:01:00,2011-12-08 12:07:00,179,16.25
23323,White Wicker Star,1426,5.06,5.53,2011-06-23 18:33:00,2011-12-08 13:59:00,167,8.54
23324,Rustic Strawberry Jampot Large,381,9.77,10.43,2011-08-05 15:45:00,2011-11-27 15:38:00,113,3.37
23325,Rustic Strawberry Jampot Small,444,14.8,13.05,2011-08-11 16:30:00,2011-11-27 15:38:00,107,4.15
23326,Hanging Mini Coloured Bottles,3370,60.18,65.98,2011-08-11 12:53:00,2011-12-09 12:00:00,119,28.32
23327,Hanging Clear Mini Bottle,1710,48.86,55.91,2011-08-10 16:01:00,2011-12-05 16:05:00,117,14.62
23328,Set 6 School Milk Bottles In Crate,2067,7.15,16.24,2011-08-10 16:01:00,2011-12-09 12:31:00,120,17.23
23329,Decorative Wicker Heart Large,1712,7.05,7.79,2011-08-07 15:43:00,2011-12-08 18:42:00,123,13.92
23330,Decorative Wicker Heart Medium,1761,8.39,9.91,2011-08-08 13:53:00,2011-12-08 18:42:00,122,14.43
23331,Decorative Wicker Heart Small,1492,17.35,20.65,2011-08-10 16:01:00,2011-12-08 18:42:00,120,12.43
23332,Ivory Wicker Heart Large,1996,7.1,7.32,2011-08-07 15:43:00,2011-12-07 14:34:00,121,16.5
23333,Ivory Wicker Heart Medium,2030,8.75,8.37,2011-08-08 14:37:00,2011-12-07 14:12:00,120,16.92
23334,Ivory Wicker Heart Small,2154,21.33,23.41,2011-08-08 14:37:00,2011-12-09 12:20:00,122,17.66
23335,Egg Frying Pan Ivory,359,4.33,7.44,2011-06-13 16:33:00,2011-12-08 13:45:00,177,2.03
23336,Egg Frying Pan Pink,200,3.08,2.68,2011-06-13 16:33:00,2011-12-08 13:47:00,177,1.13
23337,Egg Frying Pan Mint,169,2.82,2.17,2011-06-13 16:33:00,2011-12-08 13:47:00,177,0.95
23338,Egg Frying Pan Red,405,4.45,7.39,2011-06-12 13:17:00,2011-12-09 12:20:00,179,2.26
23339,Egg Frying Pan Blue,150,2.59,2.38,2011-06-13 16:33:00,2011-12-08 13:47:00,177,0.85
23340,Vintage Christmas Cake Frill,2465,19.88,52.25,2011-07-31 15:31:00,2011-12-08 13:50:00,129,19.11
23341,Pink Diner Wall Clock,282,2.85,4.11,2011-06-24 09:22:00,2011-12-08 15:54:00,167,1.69
23342,Mint Diner Wall Clock,367,2.34,3.15,2011-06-24 09:22:00,2011-12-07 12:19:00,166,2.21
23343,Jumbo Bag Vintage Christmas,4908,12.39,23.57,2011-06-13 11:33:00,2011-12-09 12:19:00,179,27.42
23344,Jumbo Bag 50'S Christmas,8954,14.87,24.04,2011-06-15 13:25:00,2011-12-09 12:19:00,176,50.88
23345,Dolly Girl Beaker,2398,17.38,54.79,2011-07-24 16:15:00,2011-12-08 14:39:00,136,17.63
23346,Spaceboy Beaker,2571,18.11,55.07,2011-07-24 16:15:00,2011-12-08 14:39:00,136,18.9
23347,I Love London Beaker,827,11.65,26.07,2011-07-24 16:15:00,2011-12-07 15:43:00,135,6.13
23348,Childrens Toy Cooking Utensil Set,680,5.35,6.52,2011-08-26 15:44:00,2011-11-23 12:20:00,88,7.73
23349,Roll Wrap Vintage Christmas,2857,11.12,14.24,2011-08-04 15:23:00,2011-12-09 11:34:00,126,22.67
23350,Roll Wrap Vintage Spot,2593,10.17,12.68,2011-08-04 15:23:00,2011-12-09 12:19:00,126,20.58
23351,Roll Wrap 50'S Christmas,3058,11.0,12.51,2011-08-04 16:17:00,2011-12-09 10:20:00,126,24.27
23352,Roll Wrap 50'S Red Christmas,1596,9.67,9.45,2011-08-04 16:17:00,2011-12-09 09:38:00,126,12.67
23353,6 Gift Tags Vintage Christmas,3735,14.31,19.48,2011-08-02 14:04:00,2011-12-09 12:19:00,128,29.18
23354,6 Gift Tags 50'S Christmas,3346,12.35,15.24,2011-08-02 14:04:00,2011-12-07 14:43:00,127,26.35
23355,Hot Water Bottle Keep Calm,5338,7.21,17.24,2011-08-22 13:32:00,2011-12-09 11:56:00,108,49.43
23356,Love Hot Water Bottle,2352,4.97,13.2,2011-08-22 12:52:00,2011-12-09 12:31:00,108,21.78
23357,Hot Water Bottle Sex Bomb,435,4.78,5.93,2011-08-21 15:17:00,2011-12-08 19:24:00,109,3.99
23358,Hot Stuff Hot Water Bottle,528,7.76,6.77,2011-08-21 15:17:00,2011-12-09 08:48:00,109,4.84
23359,Set Of 12 T-Lights Vintage Doiley,979,12.71,11.61,2011-08-02 12:27:00,2011-12-08 13:18:00,128,7.65
23360,Set 8 Candles Vintage Doiley,1151,10.28,16.33,2011-08-02 11:33:00,2011-12-08 12:26:00,128,8.99
23365,Set 12 Colour Pencils Love London,1531,11.51,20.92,2011-09-22 12:13:00,2011-12-07 13:53:00,76,20.14
23366,Set 12 Colouring Pencils Doily,1923,13.26,33.04,2011-09-22 11:46:00,2011-12-08 13:50:00,77,24.97
23367,Set 12 Colour Pencils Spaceboy,2785,11.7,25.8,2011-09-22 11:46:00,2011-12-09 10:13:00,77,36.17
23368,Set 12 Colour Pencils Dolly Girl,2155,11.65,29.06,2011-09-22 12:45:00,2011-12-08 13:50:00,77,27.99
23369,Set 36 Colour Pencils Love London,901,9.19,22.25,2011-09-22 12:13:00,2011-12-08 11:43:00,76,11.86
23370,Set 36 Colour Pencils Doiley,1359,12.03,20.95,2011-09-22 12:02:00,2011-12-08 15:09:00,77,17.65
23371,Set 36 Colour Pencils Spaceboy,1505,10.75,21.49,2011-09-22 12:02:00,2011-12-09 11:34:00,77,19.55
23372,Set 36 Colour Pencils Dolly Girl,1296,12.34,24.28,2011-09-22 13:51:00,2011-12-07 17:05:00,76,17.05
23373,Vintage Christmas Paper Gift Bag,1563,17.76,28.96,2011-08-02 14:04:00,2011-12-05 12:03:00,124,12.6
23374,Red Spot Paper Gift Bag,2444,20.03,34.21,2011-08-02 14:23:00,2011-12-08 13:45:00,127,19.24
23375,50'S Christmas Paper Gift Bag,1327,14.91,20.93,2011-08-22 10:39:00,2011-12-08 16:22:00,108,12.29
23376,Pack Of 12 Vintage Christmas Tissue,2642,22.39,41.05,2011-09-01 11:30:00,2011-12-09 12:19:00,99,26.69
23377,Pack Of 12 Dolly Girl Tissues,1203,14.32,10.42,2011-09-04 12:41:00,2011-12-06 12:02:00,92,13.08
23378,Pack Of 12 50'S Christmas Tissues,3419,21.92,49.01,2011-09-01 11:30:00,2011-12-08 12:54:00,98,34.89
23379,Pack Of 12 Red Apple Tissues,1175,23.04,59.43,2011-09-05 12:00:00,2011-12-06 12:02:00,92,12.77
23380,Pack Of 12 Vintage Doily Tissues,2159,22.49,45.73,2011-09-05 12:00:00,2011-12-08 16:22:00,94,22.97
23381,Pack Of 12 Vintage Leaf Tissues,1487,22.19,51.68,2011-09-05 12:00:00,2011-12-08 14:38:00,94,15.82
23382,Box Of 6 Christmas Cake Decorations,1712,10.44,25.2,2011-10-13 13:42:00,2011-12-09 11:34:00,56,30.57
23388,Woodland Mini Backpack,793,5.75,13.08,2011-09-11 15:47:00,2011-12-09 10:13:00,88,9.01
23389,Spaceboy Mini Backpack,1050,4.95,12.18,2011-09-11 13:39:00,2011-12-09 12:16:00,88,11.93
23390,Dolly Girl Mini Backpack,725,4.74,12.4,2011-09-11 13:39:00,2011-12-09 10:13:00,88,8.24
23391,I Love London Mini Backpack,361,5.08,9.08,2011-09-11 11:29:00,2011-12-08 11:56:00,88,4.1
23392,Spaceboy Rocket Lolly Makers,592,7.13,15.59,2011-09-06 10:42:00,2011-12-07 14:43:00,92,6.43
23393,Home Sweet Home Cushion Cover,769,3.7,2.93,2011-09-04 12:07:00,2011-12-06 14:30:00,93,8.27
23394,Poste France Cushion Cover,395,3.19,2.81,2011-09-04 12:07:00,2011-12-08 18:42:00,95,4.16
23395,Belle Jardiniere Cushion Cover,696,3.76,4.52,2011-09-04 12:07:00,2011-12-08 18:42:00,95,7.33
23396,Butterfly Cushion Cover,616,3.52,4.2,2011-09-04 12:07:00,2011-12-08 18:42:00,95,6.48
23397,Foot Stool Home Sweet Home,434,2.47,3.65,2011-09-04 12:24:00,2011-11-25 13:52:00,82,5.29
23398,Hanging Heart Bonheur,591,8.95,9.74,2011-09-04 14:08:00,2011-12-08 13:50:00,94,6.29
23399,Home Sweet Home Hanging Heart,1823,9.54,8.34,2011-09-04 12:54:00,2011-12-08 13:50:00,95,19.19
23400,Shelf With 4 Hooks Home Sweet Home,448,4.67,15.95,2011-09-06 11:55:00,2011-12-08 10:59:00,92,4.87
23401,Rustic Mirror With Lace Heart,443,6.33,19.87,2011-09-07 16:27:00,2011-12-08 18:43:00,92,4.82
23402,Home Sweeet Home 3 Peg Hanger,281,5.02,6.73,2011-09-05 12:00:00,2011-12-04 12:17:00,90,3.12
23403,Letter Holder Home Sweet Home,596,5.32,15.8,2011-09-05 12:00:00,2011-12-07 12:11:00,93,6.41
23404,Home Sweet Home Blackboard,969,7.12,17.82,2011-09-05 10:15:00,2011-12-09 11:50:00,95,10.2
23405,Home Sweet Home 2 Drawer Cabinet,237,3.95,3.49,2011-09-05 11:18:00,2011-12-07 11:03:00,92,2.58
23406,Home Sweet Home Key Holder,435,4.58,17.03,2011-09-05 10:15:00,2011-12-06 14:23:00,92,4.73
23407,Set Of 2 Trays Home Sweet Home,252,2.1,1.73,2011-09-04 12:07:00,2011-12-08 17:37:00,95,2.65
23408,Photo Frame Linen And Lace Small,310,5.25,2.42,2011-09-07 16:27:00,2011-12-07 12:33:00,90,3.44
23409,Photo Frame Linen And Lace Large,208,5.07,2.8,2011-09-07 16:00:00,2011-12-05 12:03:00,88,2.36
23410,Curio Cabinet Linen And Lace,36,2.0,1.24,2011-09-08 10:35:00,2011-11-25 13:09:00,78,0.46
23411,Trellis Coat Rack,217,4.62,7.5,2011-09-04 14:08:00,2011-12-02 17:12:00,89,2.44
23412,Heart Mirror Antique White,351,4.88,13.29,2011-09-06 09:53:00,2011-10-10 17:26:00,34,10.32
23413,Vintage Coffee Grinder Box,160,3.56,3.05,2011-09-07 16:00:00,2011-12-08 11:15:00,91,1.76
23414,Zinc Box Sign Home,139,2.24,2.1,2011-09-05 10:15:00,2011-11-30 17:37:00,86,1.62
23415,Home Sweet Home Hook,326,7.24,6.52,2011-09-07 15:52:00,2011-12-08 15:54:00,92,3.54
23416,Chambre Hook,123,6.83,6.44,2011-09-12 13:43:00,2011-12-08 14:39:00,87,1.41
23417,Bathroom Hook,140,6.36,5.92,2011-09-07 15:52:00,2011-12-08 14:39:00,91,1.54
23418,Lavender Toilette Bottle,534,8.75,10.5,2011-09-11 10:53:00,2011-12-06 12:56:00,86,6.21
23419,Home Sweet Home Bottle,438,7.06,7.54,2011-09-11 10:53:00,2011-12-07 11:42:00,87,5.03
23420,Pantry Hook Tea Strainer,160,5.52,4.99,2011-09-15 12:46:00,2011-12-04 12:44:00,79,2.03
23421,Pantry Hook Spatula,154,5.7,5.07,2011-09-08 13:38:00,2011-12-04 12:44:00,86,1.79
23422,Pantry Hook Balloon Whisk,196,6.32,5.08,2011-09-08 13:38:00,2011-12-04 14:55:00,87,2.25
23423,Pantry 3 Hook Rolling Pin Hanger,202,3.96,2.78,2011-09-08 13:38:00,2011-12-05 15:43:00,88,2.3
23424,Gingham Recipe Book Box,413,3.97,3.85,2011-09-05 10:15:00,2011-12-09 08:59:00,94,4.39
23425,Storage Tin Home Sweet Home,237,6.77,3.43,2011-09-06 09:49:00,2011-12-09 10:46:00,94,2.52
23426,Metal Sign Drop Your Pants,1232,7.04,13.73,2011-09-05 16:22:00,2011-12-08 13:47:00,93,13.25
23427,Stool Home Sweet Home,228,2.11,5.69,2011-09-04 12:07:00,2011-12-08 11:15:00,94,2.43
23428,Ivory Retro Kitchen Wall Clock,70,2.69,2.05,2011-11-17 10:01:00,2011-12-09 08:48:00,21,3.33
23429,Red Retro Kitchen Wall Clock,44,2.2,1.06,2011-11-21 10:35:00,2011-12-09 08:48:00,17,2.59
23430,Blue Retro Kitchen Wall Clock,35,2.06,1.25,2011-11-20 15:35:00,2011-12-09 08:48:00,18,1.94
23431,Natural Hanging Quilted Hearts,1432,19.89,66.79,2011-08-26 09:55:00,2011-12-01 11:20:00,97,14.76
23432,Pretty Hanging Quilted Hearts,1274,17.69,18.84,2011-08-31 10:06:00,2011-12-06 14:40:00,97,13.13
23433,Hanging Quilted Patchwork Apples,1215,14.82,8.48,2011-08-26 12:49:00,2011-12-04 13:32:00,100,12.15
23434,3 Raffia Ribbons 50'S Christmas,1792,13.18,18.43,2011-09-11 10:58:00,2011-12-07 13:12:00,87,20.6
23435,3 Raffia Ribbons Vintage Christmas,679,15.09,28.5,2011-09-11 10:58:00,2011-12-07 13:12:00,87,7.8
23436,Gift Bag Large Vintage Christmas,1929,20.97,44.69,2011-08-02 14:04:00,2011-12-05 12:03:00,124,15.56
23437,50'S Christmas Gift Bag Large,1909,17.2,37.43,2011-08-22 15:05:00,2011-12-09 10:20:00,108,17.68
23438,Red Spot Gift Bag Large,1796,17.96,39.42,2011-08-03 12:20:00,2011-12-09 10:20:00,127,14.14
23439,Hand Warmer Red Love Heart,3762,9.43,17.36,2011-08-24 14:23:00,2011-12-09 10:20:00,106,35.49
23440,Paint Your Own Eggs In Crate,164,32.8,62.33,2011-11-24 15:01:00,2011-12-07 15:16:00,13,12.62
23441,Hand Painted Hanging Easter Egg,22,7.33,4.62,2011-11-23 10:39:00,2011-12-07 13:12:00,14,1.57
23442,12 Hanging Eggs Hand Painted,42,4.2,3.85,2011-11-15 17:14:00,2011-12-07 13:12:00,21,2.0
23444,Next Day Carriage,79,1.0,0.0,2011-05-26 16:11:00,2011-12-08 12:10:00,195,0.41
23445,Ice Cream Bubbles,2667,27.78,32.37,2011-08-24 11:31:00,2011-12-09 08:59:00,106,25.16
23446,Blue Bunny Easter Egg Basket,157,52.33,79.58,2011-10-10 13:55:00,2011-12-07 15:16:00,58,2.71
23447,Pink Bunny Easter Egg Basket,158,39.5,69.86,2011-10-10 13:55:00,2011-12-07 15:16:00,58,2.72
23448,Cream Bunny Easter Egg Basket,25,8.33,6.35,2011-10-10 13:55:00,2011-11-30 09:50:00,50,0.5
23449,Set Of 6 Easter Rainbow Chicks,12,12.0,,2011-11-15 17:14:00,2011-11-15 17:14:00,0,inf
23451,Square Mini Portrait Frame,269,5.85,4.61,2011-10-14 14:04:00,2011-12-08 13:59:00,54,4.98
23452,Heart Mini Portrait Frame,510,6.3,4.12,2011-10-14 13:35:00,2011-12-08 14:39:00,55,9.27
23453,Oval  Mini Portrait Frame,323,6.46,4.57,2011-10-14 12:33:00,2011-12-08 13:59:00,55,5.87
23454,Set Of 3 Mini Hanging Portraits,166,3.13,3.62,2011-10-21 13:13:00,2011-12-08 14:39:00,48,3.46
23455,Small Parlour Picture Frame,206,5.89,7.91,2011-10-16 15:44:00,2011-12-08 12:26:00,52,3.96
23456,Medium Parlour Picture Frame,158,4.39,4.58,2011-10-16 12:25:00,2011-12-04 12:44:00,49,3.22
23457,Large Parlour Picture Frame,105,3.5,4.48,2011-10-16 15:44:00,2011-12-08 13:45:00,52,2.02
23458,Dolly Cabinet 3 Drawers,51,1.7,0.47,2011-10-17 15:18:00,2011-12-08 14:58:00,51,1.0
23459,Dolly Cabinet 2 Drawers,33,1.74,0.45,2011-10-16 12:19:00,2011-12-08 12:10:00,52,0.63
23460,Sweetheart Wall Tidy,108,2.51,4.64,2011-10-20 12:57:00,2011-12-05 14:39:00,46,2.35
23461,Sweetheart Bird House,839,8.74,63.07,2011-09-29 15:57:00,2011-12-07 17:25:00,69,12.16
23462,Rococo Wall Mirror White,77,1.75,1.33,2011-10-20 13:06:00,2011-12-08 17:37:00,49,1.57
23463,Vintage Zinc Watering Can,12,1.71,0.49,2011-10-16 12:28:00,2011-12-09 09:07:00,53,0.23
23464,Vintage Zinc Watering Can Small,16,2.67,1.51,2011-10-16 12:28:00,2011-12-09 09:07:00,53,0.3
23465,Tuscan Villa Feeding Station,28,1.87,0.99,2011-10-04 16:39:00,2011-11-24 15:01:00,50,0.56
23466,Tuscan Villa Dovecote,49,2.33,1.62,2011-09-30 08:18:00,2011-12-07 14:39:00,68,0.72
23467,Vintage Zinc Planter,23,4.6,2.19,2011-10-17 10:10:00,2011-12-07 11:42:00,51,0.45
23468,Tuscan Villa Bird Table,19,1.73,0.9,2011-10-06 17:28:00,2011-11-23 15:53:00,47,0.4
23469,Card Holder Love Bird Small,320,5.08,8.89,2011-09-30 09:39:00,2011-12-08 11:43:00,69,4.64
23470,Card Holder Love Bird Large,220,2.93,4.43,2011-10-02 13:26:00,2011-12-05 15:44:00,64,3.44
23471,Six Drawer Office Tidy,65,2.41,2.19,2011-09-30 15:02:00,2011-12-02 17:12:00,63,1.03
23472,Nine Drawer Office Tidy,55,1.77,1.33,2011-10-02 12:11:00,2011-12-07 13:53:00,66,0.83
23473,Woodland Small Red Felt Heart,666,15.14,27.77,2011-10-20 12:24:00,2011-12-07 15:43:00,48,13.88
23474,Woodland Small Blue Felt Heart,297,10.61,6.52,2011-10-24 13:37:00,2011-12-07 15:43:00,44,6.75
23475,Woodland Small Pink Felt Heart,280,10.77,4.69,2011-10-27 16:23:00,2011-12-07 15:43:00,40,7.0
23476,Woodland Large Red Felt Heart,198,11.0,2.99,2011-10-20 12:07:00,2011-11-30 15:43:00,41,4.83
23477,Woodland Large Blue Felt Heart,85,10.62,3.89,2011-10-20 12:07:00,2011-11-30 15:43:00,41,2.07
23478,Woodland Large Pink Felt Heart,278,27.8,57.87,2011-10-20 12:07:00,2011-12-01 14:17:00,42,6.62
23479,Wire Egg Basket,110,2.68,2.78,2011-10-17 12:41:00,2011-12-08 14:38:00,52,2.12
23480,Mini Lights Woodland Mushrooms,1720,9.61,18.98,2011-10-20 12:24:00,2011-12-09 12:19:00,49,35.1
23481,Pearlised Ivory Heart Small,217,7.23,7.64,2011-10-17 15:06:00,2011-12-06 11:58:00,49,4.43
23482,Pearlised Ivory Heart Large,415,11.53,23.83,2011-10-14 14:04:00,2011-12-06 15:10:00,53,7.83
23483,Hanging  Butterfly T-Light Holder,1322,19.16,22.53,2011-10-03 12:47:00,2011-12-08 17:12:00,66,20.03
23484,Heart Trellistriple T-Light Holder,174,6.69,5.75,2011-09-30 10:18:00,2011-12-04 16:02:00,65,2.68
23485,Botanical Gardens Wall Clock,259,3.24,13.28,2011-10-20 14:51:00,2011-12-08 17:37:00,49,5.29
23486,Antique Heart Shelf Unit,267,3.93,18.05,2011-10-20 12:21:00,2011-12-08 14:39:00,49,5.45
23487,Sweet Heart Cake Carrier,78,1.86,1.52,2011-10-14 11:15:00,2011-12-08 14:58:00,55,1.42
23489,"Garland, Vintage Bells",876,6.13,5.44,2011-10-20 10:10:00,2011-12-09 12:19:00,50,17.52
23490,T-Light Holder Hanging Love Bird,539,5.61,5.45,2011-10-14 12:33:00,2011-12-08 14:39:00,55,9.8
23491,Vintage Jingle Bells Heart,226,2.94,2.42,2011-10-20 10:10:00,2011-12-07 12:55:00,48,4.71
23492,Vintage Jingle Bells Wreath,74,2.85,2.51,2011-10-20 10:10:00,2011-12-05 10:09:00,45,1.64
23493,Vintage Doily Travel Sewing Kit,3522,9.68,17.1,2011-09-22 12:13:00,2011-12-09 08:48:00,77,45.74
23494,Vintage Doily Deluxe Sewing Kit,726,4.06,6.03,2011-09-25 12:31:00,2011-12-08 13:47:00,74,9.81
23495,Set Of 3 Pantry Wooden Spoons,192,8.0,6.77,2011-10-30 11:55:00,2011-12-07 12:43:00,38,5.05
23496,Pantry Kitchen Thermometer,88,4.0,3.99,2011-10-30 11:55:00,2011-12-08 10:59:00,38,2.32
23497,Classic Chrome Bicycle Bell,2514,14.04,46.71,2011-10-28 13:04:00,2011-12-08 18:22:00,41,61.32
23498,Classic Bicycle Clips,1591,17.11,64.93,2011-11-25 10:58:00,2011-12-09 12:21:00,14,113.64
23499,Set 12 Vintage Doily Chalk,1247,12.72,11.94,2011-10-20 13:54:00,2011-12-08 11:43:00,48,25.98
23500,Key Ring Baseball Boot Assorted,1585,17.04,17.03,2011-10-04 13:58:00,2011-12-08 12:07:00,64,24.77
23501,Key Ring Baseball Boot Union Jack,1772,19.91,29.33,2011-10-05 10:11:00,2011-12-08 11:43:00,64,27.69
23502,Playing Cards Vintage Doiley,690,7.84,11.16,2011-09-22 12:02:00,2011-12-07 13:53:00,76,9.08
23503,Playing Cards Keep Calm & Carry On,3435,10.19,10.72,2011-09-22 09:52:00,2011-12-09 08:59:00,77,44.61
23504,Playing Cards Jubilee Union Jack,1668,8.22,8.35,2011-09-22 11:46:00,2011-12-08 13:50:00,77,21.66
23505,Playing Cards I Love London,1065,9.59,18.84,2011-09-22 12:55:00,2011-12-08 15:03:00,77,13.83
23506,Mini Playing Cards Spaceboy,2718,19.84,58.25,2011-09-22 12:02:00,2011-12-08 15:09:00,77,35.3
23507,Mini Playing Cards Buffalo Bill,2841,25.59,93.9,2011-09-22 14:11:00,2011-12-08 15:09:00,77,36.9
23508,Mini Playing Cards Dolly Girl,2476,20.98,62.78,2011-09-22 14:11:00,2011-12-08 10:40:00,76,32.58
23509,Mini Playing Cards Fun Fair,1043,18.3,65.62,2011-09-22 14:11:00,2011-12-08 10:40:00,76,13.72
23510,Mini Playing Cards Gymkhana,2298,22.75,85.72,2011-09-22 14:11:00,2011-12-08 15:31:00,77,29.84
23511,Embroidered Ribbon Reel Emily,526,5.98,15.09,2011-09-22 12:23:00,2011-12-08 11:53:00,76,6.92
23512,Embroidered Ribbon Reel Rosie,485,9.7,27.81,2011-09-22 14:10:00,2011-12-08 11:53:00,76,6.38
23513,Embroidered Ribbon Reel Susie,556,8.97,24.98,2011-09-22 14:18:00,2011-12-05 14:39:00,74,7.51
23514,Embroidered Ribbon Reel Sally,458,7.39,17.92,2011-09-22 14:10:00,2011-12-04 12:44:00,72,6.36
23515,Embroidered Ribbon Reel Daisy,558,9.3,25.42,2011-09-22 14:10:00,2011-12-09 12:16:00,77,7.25
23516,Embroidered Ribbon Reel Sophie,292,6.79,14.86,2011-09-25 12:22:00,2011-12-05 16:05:00,71,4.11
23517,Embroidered Ribbon Reel Rebecca,312,6.12,13.13,2011-09-22 12:23:00,2011-12-05 12:30:00,74,4.22
23518,Embroidered Ribbon Reel Rachel,358,8.52,19.96,2011-09-22 14:10:00,2011-12-02 14:30:00,71,5.04
23519,Embroidered Ribbon Reel Claire,219,11.53,21.42,2011-09-25 12:22:00,2011-11-22 16:43:00,58,3.78
23520,Embroidered Ribbon Reel Ruby,166,5.35,12.67,2011-09-22 12:23:00,2011-12-05 16:05:00,74,2.24
23521,Cat And Bird Wall Art,388,17.64,50.09,2011-10-03 11:37:00,2011-12-06 12:27:00,64,6.06
23522,Dog And Ball Wall Art,341,16.24,35.54,2011-10-03 11:01:00,2011-12-08 15:54:00,66,5.17
23523,Treasure Ahoy Wall Art,357,9.39,20.08,2011-10-03 11:37:00,2011-12-08 16:38:00,66,5.41
23524,Horse & Pony Wall Art,465,9.12,23.61,2011-10-02 13:46:00,2011-12-09 11:34:00,67,6.94
23525,Buffalo Bill Wall Art,568,12.62,29.87,2011-10-03 14:34:00,2011-12-09 11:34:00,66,8.61
23526,Dog Licence Wall Art,882,9.59,26.64,2011-10-03 11:01:00,2011-12-08 18:43:00,66,13.36
23527,Animals And Nature Wall Art,416,9.45,21.05,2011-10-03 12:17:00,2011-12-09 11:34:00,66,6.3
23528,Spaceboy Wall Art,462,13.59,30.1,2011-10-03 11:01:00,2011-12-01 14:38:00,59,7.83
23529,Dolly Girl Wall Art,629,20.97,50.75,2011-10-03 12:48:00,2011-12-05 14:30:00,63,9.98
23530,Wall Art Only One Person,1043,13.91,27.15,2011-10-03 11:37:00,2011-12-09 08:59:00,66,15.8
23531,Wall Art Big Love,963,9.73,26.27,2011-10-03 11:37:00,2011-12-08 18:43:00,66,14.59
23532,Wall Art Work Rest And Play,205,7.88,23.11,2011-10-03 14:34:00,2011-12-08 12:05:00,65,3.15
23533,Wall Art Garden Haven,210,6.77,14.79,2011-10-03 11:01:00,2011-12-09 09:07:00,66,3.18
23534,Stop For Tea Wall Art,1207,6.16,18.13,2011-10-02 14:37:00,2011-12-08 12:54:00,66,18.29
23535,Bicycle Saftey Wall Art,1128,6.75,18.2,2011-10-02 14:37:00,2011-12-09 10:20:00,67,16.84
23536,Village Show Wall Art,613,8.28,25.71,2011-10-03 13:49:00,2011-12-08 12:36:00,65,9.43
23537,I Love London Wall Art,98,4.67,5.26,2011-10-03 14:52:00,2011-12-09 11:34:00,66,1.48
23538,Wall Art Vintage Heart,327,11.68,40.3,2011-10-03 11:37:00,2011-12-08 12:54:00,66,4.95
23539,Wall Art Loves' Secret,237,6.77,15.52,2011-10-03 11:01:00,2011-12-05 16:57:00,63,3.76
23540,Wall Art The Magic Forest,146,14.6,37.18,2011-10-03 14:34:00,2011-12-06 12:27:00,63,2.32
23541,Wall Art Classic Puddings,829,6.91,19.45,2011-10-02 14:37:00,2011-11-30 13:46:00,58,14.29
23542,70'S Alphabet Wall Art,484,6.91,18.95,2011-10-03 11:01:00,2011-12-08 18:43:00,66,7.33
